Entity,Code,Year,"Primary completion rate, gender parity index (GPI)"
Afghanistan,AFG,1974,0.153280004858971
Afghanistan,AFG,1977,0.18531000614166301
Afghanistan,AFG,1978,0.196439996361732
Afghanistan,AFG,1980,0.211219996213913
Afghanistan,AFG,1981,0.24907000362873102
Afghanistan,AFG,1982,0.42515999078750605
Afghanistan,AFG,1984,0.43779000639915505
Afghanistan,AFG,1985,0.42223998904228205
Afghanistan,AFG,1993,0.35291999578476
Albania,ALB,1996,1.00136005878448
Albania,ALB,2000,1.0069299936294598
Albania,ALB,2001,1.00358998775482
Albania,ALB,2003,1.00268995761871
Albania,ALB,2004,1.00092005729675
Albania,ALB,2007,1.01198995113373
Albania,ALB,2008,0.9936800003051759
Albania,ALB,2009,0.992150008678436
Albania,ALB,2010,0.9721199870109559
Albania,ALB,2011,0.9917600154876709
Albania,ALB,2012,0.982439994812012
Albania,ALB,2013,0.942579984664917
Albania,ALB,2014,0.9998900294303891
Algeria,DZA,1972,0.5644400119781489
Algeria,DZA,1973,0.5838099718093871
Algeria,DZA,1974,0.574150025844574
Algeria,DZA,1975,0.608900010585785
Algeria,DZA,1976,0.630360007286072
Algeria,DZA,1977,0.64955997467041
Algeria,DZA,1978,0.6585400104522711
Algeria,DZA,1979,0.6765900254249569
Algeria,DZA,1980,0.7078199982643131
Algeria,DZA,1981,0.6948800086975101
Algeria,DZA,1982,0.750079989433289
Algeria,DZA,1983,0.75669002532959
Algeria,DZA,1984,0.7483999729156491
Algeria,DZA,1985,0.73691999912262
Algeria,DZA,1986,0.7675200104713441
Algeria,DZA,1987,0.789870023727417
Algeria,DZA,1988,0.799709975719452
Algeria,DZA,1989,0.8078399896621701
Algeria,DZA,1990,0.817260026931763
Algeria,DZA,1991,0.855669975280762
Algeria,DZA,1992,0.860870003700256
Algeria,DZA,1993,0.864440023899078
Algeria,DZA,1994,0.877590000629425
Algeria,DZA,1995,0.899439990520477
Algeria,DZA,1996,0.917540013790131
Algeria,DZA,1997,0.950389981269836
Algeria,DZA,1999,0.969110012054443
Algeria,DZA,2000,0.9937499761581421
Algeria,DZA,2001,0.993120014667511
Algeria,DZA,2002,0.995019972324371
Algeria,DZA,2003,0.989440023899078
Algeria,DZA,2004,1.00406002998352
Algeria,DZA,2005,0.992009997367859
Algeria,DZA,2006,0.976599991321564
Algeria,DZA,2007,1.01531004905701
Algeria,DZA,2008,0.8999999761581421
Algeria,DZA,2009,1.01614999771118
Algeria,DZA,2010,0.9917600154876709
Algeria,DZA,2011,0.9887400269508358
Algeria,DZA,2012,0.988870024681091
Algeria,DZA,2013,0.989130020141602
Algeria,DZA,2014,1.0002299547195401
Angola,AGO,2008,0.7995200157165531
Angola,AGO,2009,0.804750025272369
Angola,AGO,2010,0.752449989318848
Angola,AGO,2011,0.577849984169006
Antigua and Barbuda,ATG,1975,1.01658999919891
Antigua and Barbuda,ATG,1976,0.956219971179962
Antigua and Barbuda,ATG,1992,0.868480026721954
Antigua and Barbuda,ATG,2008,0.9803699851036071
Antigua and Barbuda,ATG,2009,1.0008499622345
Antigua and Barbuda,ATG,2010,0.990890026092529
Antigua and Barbuda,ATG,2011,0.924290001392365
Antigua and Barbuda,ATG,2014,0.8292999863624569
Arab World,,1970,0.622699975967407
Arab World,,1971,0.621819972991943
Arab World,,1972,0.623470008373261
Arab World,,1973,0.6278899908065799
Arab World,,1974,0.635900020599365
Arab World,,1975,0.635609984397888
Arab World,,1976,0.645449995994568
Arab World,,1977,0.6484100222587591
Arab World,,1978,0.6355299949645999
Arab World,,1979,0.6496899724006651
Arab World,,1980,0.688260018825531
Arab World,,1981,0.6984099745750431
Arab World,,1982,0.7174800038337711
Arab World,,1983,0.731029987335205
Arab World,,1984,0.7408499717712399
Arab World,,1985,0.748889982700348
Arab World,,1986,0.7613700032234191
Arab World,,1987,0.772310018539429
Arab World,,1988,0.78125
Arab World,,1989,0.7868499755859379
Arab World,,1990,0.795469999313354
Arab World,,1991,0.8060399889945981
Arab World,,1992,0.813359975814819
Arab World,,1993,0.81989997625351
Arab World,,1994,0.8281700015068051
Arab World,,1995,0.838299989700317
Arab World,,1996,0.8480700254440309
Arab World,,1997,0.8572900295257572
Arab World,,1998,0.8666599988937379
Arab World,,1999,0.8778399825096129
Arab World,,2000,0.883750021457672
Arab World,,2001,0.888639986515045
Arab World,,2002,0.9001200199127201
Arab World,,2003,0.900219976902008
Arab World,,2004,0.9052399992942809
Arab World,,2005,0.8995400071144101
Arab World,,2006,0.9093700051307679
Arab World,,2007,0.9118099808692929
Arab World,,2008,0.902459979057312
Arab World,,2009,0.919189989566803
Arab World,,2010,0.920960009098053
Arab World,,2011,0.929560005664825
Arab World,,2012,0.9376900196075441
Arab World,,2013,0.9459199905395509
Arab World,,2014,0.9442999958992
Argentina,ARG,1970,1.0949399471283001
Argentina,ARG,1971,1.08963000774384
Argentina,ARG,1975,1.08333003520966
Argentina,ARG,1976,1.07921004295349
Argentina,ARG,1996,1.03708004951477
Argentina,ARG,1997,1.04627001285553
Argentina,ARG,1998,1.03627002239227
Argentina,ARG,1999,1.01265001296997
Argentina,ARG,2000,1.00828003883362
Argentina,ARG,2001,1.0112099647522
Argentina,ARG,2002,1.0118099451065101
Argentina,ARG,2003,1.0086200237274199
Argentina,ARG,2004,1.0074599981308
Argentina,ARG,2005,1.00682997703552
Argentina,ARG,2006,1.00243997573853
Argentina,ARG,2007,1.00204002857208
Argentina,ARG,2008,0.998520016670227
Argentina,ARG,2009,0.9951500296592709
Argentina,ARG,2010,0.9907900094985959
Argentina,ARG,2011,0.994229972362518
Argentina,ARG,2012,0.9916099905967709
Argentina,ARG,2013,0.989239990711212
Armenia,ARM,2002,1.01943004131317
Armenia,ARM,2003,1.04452002048492
Armenia,ARM,2004,1.0363800525665299
Armenia,ARM,2005,1.0798699855804401
Armenia,ARM,2006,1.1044299602508503
Armenia,ARM,2007,1.11670994758606
Armenia,ARM,2008,1.11274003982544
Aruba,ABW,1999,1.0141299962997399
Aruba,ABW,2000,1.00116002559662
Aruba,ABW,2001,1.13073003292084
Aruba,ABW,2002,1.1104099750518799
Aruba,ABW,2003,0.9562500119209291
Aruba,ABW,2004,0.951690018177032
Aruba,ABW,2005,1.00459003448486
Aruba,ABW,2006,0.972869992256165
Aruba,ABW,2007,1.0478199720382702
Aruba,ABW,2008,1.0596499443054201
Aruba,ABW,2009,0.953790009021759
Aruba,ABW,2010,1.06879997253418
Aruba,ABW,2013,1.09862005710602
Aruba,ABW,2014,1.00589001178741
Austria,AUT,1971,1.01435995101929
Austria,AUT,1972,1.01592004299164
Austria,AUT,1973,1.0172699689865101
Austria,AUT,1998,0.996299982070923
Austria,AUT,1999,1.0048899650573702
Austria,AUT,2002,0.992500007152557
Austria,AUT,2003,0.9924499988555909
Austria,AUT,2004,0.991159975528717
Austria,AUT,2005,1.00264000892639
Austria,AUT,2006,1.0055400133132901
Austria,AUT,2007,1.0036699771881101
Austria,AUT,2008,0.9879800081253051
Austria,AUT,2009,1.00039005279541
Austria,AUT,2010,0.9934599995613101
Austria,AUT,2011,0.9886000156402591
Austria,AUT,2012,1.0076500177383398
Austria,AUT,2013,0.9848099946975709
Austria,AUT,2014,1.0012300014495799
Azerbaijan,AZE,1993,0.979170024394989
Azerbaijan,AZE,1994,0.9580600261688229
Azerbaijan,AZE,1995,1.0894900560379
Azerbaijan,AZE,1996,1.09527003765106
Azerbaijan,AZE,1997,0.9659900069236759
Azerbaijan,AZE,1998,0.9895499944686891
Azerbaijan,AZE,1999,0.9915199875831601
Azerbaijan,AZE,2000,0.911819994449615
Azerbaijan,AZE,2001,0.9757099747657779
Azerbaijan,AZE,2002,1.0675799846649199
Azerbaijan,AZE,2003,0.949029982089996
Azerbaijan,AZE,2004,0.985159993171692
Azerbaijan,AZE,2005,0.921450018882751
Azerbaijan,AZE,2006,0.986050009727478
Azerbaijan,AZE,2007,1.00703001022339
Azerbaijan,AZE,2008,0.9787799715995792
Azerbaijan,AZE,2009,0.992969989776611
Azerbaijan,AZE,2010,0.9887999892234799
Azerbaijan,AZE,2011,0.9875100255012509
Azerbaijan,AZE,2012,0.99193000793457
Azerbaijan,AZE,2013,0.96764999628067
Azerbaijan,AZE,2014,0.990220010280609
Bahamas,BHS,1999,1.05001997947693
Bahamas,BHS,2005,1.01583003997803
Bahamas,BHS,2006,0.968680024147034
Bahamas,BHS,2007,0.972379982471466
Bahamas,BHS,2008,1.0258599519729599
Bahamas,BHS,2009,1.03807997703552
Bahamas,BHS,2010,1.03565001487732
Bahrain,BHR,1982,0.7894200086593629
Bahrain,BHR,1983,0.884769976139069
Bahrain,BHR,1984,0.950569987297058
Bahrain,BHR,1985,0.9143400192260741
Bahrain,BHR,1986,0.970899999141693
Bahrain,BHR,1987,1.01953995227814
Bahrain,BHR,1988,1.00436997413635
Bahrain,BHR,1989,1.04408001899719
Bahrain,BHR,1991,1.03795003890991
Bahrain,BHR,1992,1.0001000165939302
Bahrain,BHR,1993,0.983519971370697
Bahrain,BHR,1994,1.0387899875640898
Bahrain,BHR,1995,1.0587500333786
Bahrain,BHR,1996,1.04308998584747
Bahrain,BHR,1998,1.04636001586914
Bahrain,BHR,1999,1.0076500177383398
Bangladesh,BGD,1976,0.490869998931885
Bangladesh,BGD,1981,0.6313999891281129
Bangladesh,BGD,2005,1.07931005954742
Bangladesh,BGD,2008,1.1043499708175701
Bangladesh,BGD,2009,1.09609997272491
Bangladesh,BGD,2010,1.12106001377106
Bangladesh,BGD,2011,1.1438399553299
Barbados,BRB,1999,0.951740026473999
Barbados,BRB,2000,0.96153998374939
Barbados,BRB,2001,0.995829999446869
Barbados,BRB,2002,1.0084199905395501
Barbados,BRB,2003,1.0067100524902302
Barbados,BRB,2004,0.949919998645782
Barbados,BRB,2005,1.01791000366211
Barbados,BRB,2006,0.9318900108337399
Barbados,BRB,2007,1.00119996070862
Barbados,BRB,2008,1.02233004570007
Barbados,BRB,2009,1.0405900478363
Barbados,BRB,2010,1.05476999282837
Barbados,BRB,2011,1.0184999704361
Barbados,BRB,2014,1.06868994235992
Belarus,BLR,1993,0.9953100085258481
Belarus,BLR,1994,0.9725099802017209
Belarus,BLR,1995,0.959810018539429
Belarus,BLR,1996,0.973990023136139
Belarus,BLR,1997,0.9617999792099
Belarus,BLR,1999,0.990390002727509
Belarus,BLR,2000,0.998009979724884
Belarus,BLR,2001,0.993480026721954
Belarus,BLR,2002,0.992569983005524
Belarus,BLR,2003,1.0015799999237098
Belarus,BLR,2004,0.9659900069236759
Belarus,BLR,2005,0.9521300196647641
Belarus,BLR,2006,0.965179979801178
Belarus,BLR,2007,0.9823700189590451
Belarus,BLR,2008,0.9958400130271908
Belarus,BLR,2011,0.991349995136261
Belarus,BLR,2012,0.995999991893768
Belarus,BLR,2013,0.996360003948212
Belarus,BLR,2014,1.00055003166199
Belgium,BEL,1974,1.0314799547195401
Belgium,BEL,1975,1.0154600143432602
Belgium,BEL,1976,1.01573002338409
Belgium,BEL,1977,1.03861999511719
Belgium,BEL,1978,0.9946900010108951
Belgium,BEL,1979,1.03744995594025
Belgium,BEL,1980,1.05753004550934
Belgium,BEL,1981,1.0543500185012802
Belgium,BEL,1982,1.09674000740051
Belgium,BEL,1983,1.07989001274109
Belgium,BEL,1984,1.07369995117188
Belgium,BEL,1985,1.06752002239227
Belgium,BEL,1986,1.06491005420685
Belgium,BEL,1987,1.06254994869232
Belgium,BEL,1988,1.06173002719879
Belgium,BEL,1991,1.07420003414154
Belgium,BEL,2006,1.02227997779846
Belgium,BEL,2007,1.04479002952576
Belgium,BEL,2008,1.04607999324799
Belgium,BEL,2009,1.04007995128632
Belgium,BEL,2010,1.03776001930237
Belgium,BEL,2012,1.04102003574371
Belgium,BEL,2013,1.05385005474091
Belgium,BEL,2014,1.04221999645233
Belize,BLZ,1992,0.992489993572235
Belize,BLZ,1995,1.00538003444672
Belize,BLZ,1996,0.9870499968528751
Belize,BLZ,1999,0.9819099903106691
Belize,BLZ,2000,0.949209988117218
Belize,BLZ,2001,1.0242999792099001
Belize,BLZ,2003,1.03894996643066
Belize,BLZ,2004,0.9986799955368041
Belize,BLZ,2005,0.987309992313385
Belize,BLZ,2006,0.969210028648376
Belize,BLZ,2007,1.04818999767303
Belize,BLZ,2008,1.01150000095367
Belize,BLZ,2009,1.0305000543594398
Belize,BLZ,2010,0.951629996299744
Belize,BLZ,2011,1.01198995113373
Belize,BLZ,2012,1.01704001426697
Belize,BLZ,2013,0.9964200258255
Belize,BLZ,2014,0.972859978675842
Benin,BEN,1971,0.38025000691413896
Benin,BEN,1972,0.390570014715195
Benin,BEN,1973,0.39368999004363997
Benin,BEN,1974,0.38005000352859497
Benin,BEN,1975,0.349319994449615
Benin,BEN,1976,0.39618998765945396
Benin,BEN,1977,0.37845999002456704
Benin,BEN,1978,0.403479993343353
Benin,BEN,1979,0.428290009498596
Benin,BEN,1980,0.476000010967255
Benin,BEN,1981,0.40536001324653603
Benin,BEN,1982,0.45447999238967896
Benin,BEN,1983,0.37270000576973
Benin,BEN,1984,0.42746001482009904
Benin,BEN,1985,0.41220000386238104
Benin,BEN,1986,0.41332000494003296
Benin,BEN,1987,0.412550002336502
Benin,BEN,1988,0.42765998840332003
Benin,BEN,1989,0.43215000629425
Benin,BEN,1990,0.42379000782966597
Benin,BEN,1991,0.455549985170364
Benin,BEN,1992,0.444020003080368
Benin,BEN,1993,0.443819999694824
Benin,BEN,1994,0.452199995517731
Benin,BEN,1995,0.46397998929023704
Benin,BEN,1996,0.44703000783920294
Benin,BEN,1997,0.45440000295639
Benin,BEN,1998,0.46026998758315996
Benin,BEN,2000,0.513580024242401
Benin,BEN,2001,0.523310005664825
Benin,BEN,2002,0.526750028133392
Benin,BEN,2003,0.561999976634979
Benin,BEN,2004,0.6227399706840521
Benin,BEN,2008,0.7096199989318851
Benin,BEN,2010,0.7597500085830692
Benin,BEN,2011,0.794189989566803
Benin,BEN,2012,0.801429986953735
Benin,BEN,2013,0.8241299986839291
Benin,BEN,2014,0.8515800237655641
Bermuda,BMU,1975,1.07608997821808
Bermuda,BMU,2001,0.960810005664825
Bermuda,BMU,2002,1.04140996932983
Bermuda,BMU,2003,1.05262005329132
Bermuda,BMU,2011,0.857179999351501
Bermuda,BMU,2012,0.809400022029877
Bermuda,BMU,2013,0.9847800135612491
Bhutan,BTN,1978,0.332179993391037
Bhutan,BTN,1979,0.345329999923706
Bhutan,BTN,1993,0.728559970855713
Bhutan,BTN,1994,0.7839800119400021
Bhutan,BTN,1998,0.799669981002808
Bhutan,BTN,1999,0.840719997882843
Bhutan,BTN,2000,0.867929995059967
Bhutan,BTN,2001,0.86515998840332
Bhutan,BTN,2006,1.00459003448486
Bhutan,BTN,2008,1.07658004760742
Bhutan,BTN,2009,1.09678995609283
Bhutan,BTN,2010,1.14084005355835
Bhutan,BTN,2011,1.0681300163269
Bhutan,BTN,2012,1.04337000846863
Bhutan,BTN,2013,1.04699003696442
Bhutan,BTN,2014,1.12431001663208
Bolivia,BOL,1990,0.824940025806427
Bolivia,BOL,1991,0.8305799961090091
Bolivia,BOL,1992,0.8722199797630309
Bolivia,BOL,1993,0.92237001657486
Bolivia,BOL,1994,0.923550009727478
Bolivia,BOL,1995,0.930480003356934
Bolivia,BOL,1996,0.9486200213432309
Bolivia,BOL,1997,0.9516699910163879
Bolivia,BOL,1998,0.9242200255393979
Bolivia,BOL,1999,0.9172300100326541
Bolivia,BOL,2000,0.931450009346008
Bolivia,BOL,2001,0.930190026760101
Bolivia,BOL,2002,0.926859974861145
Bolivia,BOL,2003,0.9468700289726261
Bolivia,BOL,2006,0.9734699726104741
Bolivia,BOL,2007,0.9876999855041501
Bolivia,BOL,2008,0.9807999730110172
Bosnia and Herzegovina,BIH,2011,1.0111500024795501
Bosnia and Herzegovina,BIH,2012,1.01371002197266
Bosnia and Herzegovina,BIH,2013,1.0057699680328398
Bosnia and Herzegovina,BIH,2014,1.0035699605941801
Botswana,BWA,1970,1.0694299936294598
Botswana,BWA,1971,1.12565004825592
Botswana,BWA,1972,1.12465000152588
Botswana,BWA,1979,1.5384600162506101
Botswana,BWA,1981,1.3906999826431299
Botswana,BWA,1982,1.3562300205230702
Botswana,BWA,1983,1.34888005256653
Botswana,BWA,1984,1.2428300380706798
Botswana,BWA,1985,1.2706600427627601
Botswana,BWA,1986,1.23249995708466
Botswana,BWA,1987,1.22225999832153
Botswana,BWA,1988,1.19544005393982
Botswana,BWA,1989,1.24504995346069
Botswana,BWA,1990,1.21085000038147
Botswana,BWA,1991,1.1932799816131598
Botswana,BWA,1992,1.1712000370025601
Botswana,BWA,1993,1.1554199457168601
Botswana,BWA,1994,1.1686999797821003
Botswana,BWA,1995,1.13364994525909
Botswana,BWA,1996,1.11748003959656
Botswana,BWA,1998,1.06610000133514
Botswana,BWA,1999,1.0719900131225601
Botswana,BWA,2000,1.05370998382568
Botswana,BWA,2001,1.06412994861603
Botswana,BWA,2002,1.0478800535202
Botswana,BWA,2003,1.052649974823
Botswana,BWA,2004,1.0523099899291999
Botswana,BWA,2005,1.0855300426483199
Botswana,BWA,2006,1.0693000555038499
Botswana,BWA,2007,1.04348003864288
Botswana,BWA,2008,1.03543996810913
Botswana,BWA,2009,1.01426005363464
Botswana,BWA,2012,1.0325499773025502
Botswana,BWA,2013,1.03170001506805
Brunei,BRN,1972,0.981400012969971
Brunei,BRN,1973,0.9751899838447571
Brunei,BRN,1974,1.01284003257751
Brunei,BRN,1975,0.9255399703979491
Brunei,BRN,1976,0.9525799751281742
Brunei,BRN,1977,0.979089975357056
Brunei,BRN,1978,1.12009000778198
Brunei,BRN,1979,0.992320001125336
Brunei,BRN,1980,0.954840004444122
Brunei,BRN,1981,1.03118002414703
Brunei,BRN,1982,0.924170017242432
Brunei,BRN,1983,1.07061994075775
Brunei,BRN,1984,0.892620027065277
Brunei,BRN,1986,1.1295700073242199
Brunei,BRN,1997,1.01865994930267
Brunei,BRN,1998,0.975499987602234
Brunei,BRN,1999,0.9576299786567691
Brunei,BRN,2000,0.952139973640442
Brunei,BRN,2001,0.8907999992370609
Brunei,BRN,2002,0.9150599837303158
Brunei,BRN,2003,0.9186599850654599
Brunei,BRN,2004,0.987959980964661
Brunei,BRN,2005,1.0697900056839
Brunei,BRN,2006,1.01856005191803
Brunei,BRN,2007,1.01218998432159
Brunei,BRN,2008,1.01007997989655
Brunei,BRN,2009,1.00418996810913
Brunei,BRN,2010,0.9857299923896791
Brunei,BRN,2011,0.98471999168396
Brunei,BRN,2012,0.98403000831604
Brunei,BRN,2013,0.9885799884796139
Brunei,BRN,2014,0.9955800175666809
Bulgaria,BGR,1986,1.02179002761841
Bulgaria,BGR,1987,0.989449977874756
Bulgaria,BGR,1988,1.00662004947662
Bulgaria,BGR,1989,1.01345002651215
Bulgaria,BGR,1990,1.0000100135803198
Bulgaria,BGR,1991,1.0449800491333001
Bulgaria,BGR,1992,0.994189977645874
Bulgaria,BGR,1993,0.9973099827766422
Bulgaria,BGR,1994,1.00213003158569
Bulgaria,BGR,1995,0.996829986572266
Bulgaria,BGR,1996,1.00077998638153
Bulgaria,BGR,1997,0.995320022106171
Bulgaria,BGR,1998,0.9877899885177609
Bulgaria,BGR,1999,0.976490020751953
Bulgaria,BGR,2000,0.991900026798248
Bulgaria,BGR,2001,0.9787999987602231
Bulgaria,BGR,2002,0.9845799803733829
Bulgaria,BGR,2003,0.9739099740982059
Bulgaria,BGR,2004,0.9849200248718258
Bulgaria,BGR,2005,1.0022799968719498
Bulgaria,BGR,2006,1.0006200075149498
Bulgaria,BGR,2007,0.99278998374939
Bulgaria,BGR,2008,0.9812999963760379
Bulgaria,BGR,2009,1.00780999660492
Bulgaria,BGR,2010,1.01042997837067
Bulgaria,BGR,2011,0.9985399842262271
Bulgaria,BGR,2012,0.992330014705658
Bulgaria,BGR,2013,0.989359974861145
Bulgaria,BGR,2014,0.9974700212478641
Burkina Faso,BFA,1971,0.49546998739242604
Burkina Faso,BFA,1972,0.51612001657486
Burkina Faso,BFA,1973,0.541329979896545
Burkina Faso,BFA,1974,0.588460028171539
Burkina Faso,BFA,1975,0.5752500295639039
Burkina Faso,BFA,1976,0.5675299763679499
Burkina Faso,BFA,1977,0.593970000743866
Burkina Faso,BFA,1978,0.5743600130081179
Burkina Faso,BFA,1979,0.5633000135421751
Burkina Faso,BFA,1980,0.567070007324219
Burkina Faso,BFA,1981,0.55129998922348
Burkina Faso,BFA,1982,0.5577399730682371
Burkina Faso,BFA,1983,0.5727099776268011
Burkina Faso,BFA,1984,0.629270017147064
Burkina Faso,BFA,1985,0.57370001077652
Burkina Faso,BFA,1987,0.5807899832725519
Burkina Faso,BFA,1988,0.5833799839019781
Burkina Faso,BFA,1989,0.582870006561279
Burkina Faso,BFA,1990,0.578350007534027
Burkina Faso,BFA,1991,0.6140000224113461
Burkina Faso,BFA,1992,0.688629984855652
Burkina Faso,BFA,1993,0.593110024929047
Burkina Faso,BFA,1994,0.611069977283478
Burkina Faso,BFA,1995,0.700900018215179
Burkina Faso,BFA,1996,0.668910026550293
Burkina Faso,BFA,1999,0.6959300041198729
Burkina Faso,BFA,2000,0.699429988861084
Burkina Faso,BFA,2001,0.684230029582977
Burkina Faso,BFA,2002,0.713949978351593
Burkina Faso,BFA,2003,0.744849979877472
Burkina Faso,BFA,2004,0.7571600079536441
Burkina Faso,BFA,2005,0.7656700015068051
Burkina Faso,BFA,2006,0.7884399890899659
Burkina Faso,BFA,2007,0.7841600179672241
Burkina Faso,BFA,2008,0.792890012264252
Burkina Faso,BFA,2009,0.8562399744987491
Burkina Faso,BFA,2010,0.8851900100708009
Burkina Faso,BFA,2012,0.951020002365112
Burkina Faso,BFA,2013,0.997959971427917
Burkina Faso,BFA,2014,1.05190002918243
Burundi,BDI,1971,0.347629994153976
Burundi,BDI,1973,0.43862000107765203
Burundi,BDI,1974,0.5000500082969671
Burundi,BDI,1975,0.5175799727439879
Burundi,BDI,1976,0.550170004367828
Burundi,BDI,1977,0.536239981651306
Burundi,BDI,1978,0.564710021018982
Burundi,BDI,1979,0.5911099910736078
Burundi,BDI,1980,0.5926799774169921
Burundi,BDI,1981,0.58270001411438
Burundi,BDI,1982,0.594919979572296
Burundi,BDI,1983,0.5936999917030329
Burundi,BDI,1984,0.589940011501312
Burundi,BDI,1985,0.568819999694824
Burundi,BDI,1986,0.5950999855995179
Burundi,BDI,1987,0.582170009613037
Burundi,BDI,1988,0.6121100187301639
Burundi,BDI,1989,0.671999990940094
Burundi,BDI,1990,0.69173002243042
Burundi,BDI,1991,0.85887998342514
Burundi,BDI,1992,0.760919988155365
Burundi,BDI,1993,0.770250022411346
Burundi,BDI,2000,0.8278099894523621
Burundi,BDI,2001,0.7990599870681759
Burundi,BDI,2002,0.782930016517639
Burundi,BDI,2003,0.7306200265884399
Burundi,BDI,2004,0.6688799858093261
Burundi,BDI,2005,0.7586399912834171
Burundi,BDI,2007,0.8252300024032589
Burundi,BDI,2008,0.8440099954605099
Burundi,BDI,2009,0.9088199734687809
Burundi,BDI,2010,0.930050015449524
Burundi,BDI,2011,0.974439978599548
Burundi,BDI,2012,1.0234299898147599
Burundi,BDI,2013,1.07407999038696
Burundi,BDI,2014,1.11873996257782
Cambodia,KHM,1995,0.704670011997223
Cambodia,KHM,1997,0.5985599756240839
Cambodia,KHM,1998,0.701799988746643
Cambodia,KHM,1999,0.767920017242432
Cambodia,KHM,2001,0.817719995975494
Cambodia,KHM,2002,0.865689992904663
Cambodia,KHM,2003,0.892920017242432
Cambodia,KHM,2004,0.9180499911308292
Cambodia,KHM,2005,0.96477997303009
Cambodia,KHM,2006,0.992550015449524
Cambodia,KHM,2007,1.0012300014495799
Cambodia,KHM,2008,1.00182998180389
Cambodia,KHM,2009,1.0021400451660198
Cambodia,KHM,2010,1.00352001190186
Cambodia,KHM,2011,0.9974300265312191
Cambodia,KHM,2012,0.9914699792861942
Cambodia,KHM,2013,0.92646998167038
Cambodia,KHM,2014,0.999979972839355
Cameroon,CMR,1973,0.6708499789237979
Cameroon,CMR,1974,0.684440016746521
Cameroon,CMR,1975,0.695270001888275
Cameroon,CMR,1976,0.7109199762344359
Cameroon,CMR,1977,0.7308800220489499
Cameroon,CMR,1978,0.751640021800995
Cameroon,CMR,1979,0.761080026626587
Cameroon,CMR,1980,0.7871000170707699
Cameroon,CMR,1981,0.7970799803733829
Cameroon,CMR,1982,0.8121899962425229
Cameroon,CMR,1983,0.82532000541687
Cameroon,CMR,1984,0.828760027885437
Cameroon,CMR,1985,0.8345699906349179
Cameroon,CMR,1986,0.837580025196075
Cameroon,CMR,1987,0.84485000371933
Cameroon,CMR,1988,0.8191800117492679
Cameroon,CMR,1990,0.929809987545013
Cameroon,CMR,1991,0.863250017166138
Cameroon,CMR,1999,0.838490009307861
Cameroon,CMR,2000,0.869090020656586
Cameroon,CMR,2003,0.8562700152397159
Cameroon,CMR,2004,0.8374999761581421
Cameroon,CMR,2006,0.8505899906158451
Cameroon,CMR,2007,0.8299199938774109
Cameroon,CMR,2008,0.844410002231598
Cameroon,CMR,2009,0.84510999917984
Cameroon,CMR,2010,0.8533499836921691
Cameroon,CMR,2011,0.8569999933242801
Cameroon,CMR,2012,0.867470026016235
Cameroon,CMR,2014,0.8855999708175659
Canada,CAN,1998,1.0078300237655602
Canada,CAN,1999,1.00836002826691
Canada,CAN,2000,1.00144994258881
Canada,CAN,2006,0.9872199892997741
Cape Verde,CPV,1974,1.6078000068664597
Cape Verde,CPV,1975,1.2163599729538002
Cape Verde,CPV,1977,1.16958999633789
Cape Verde,CPV,1978,0.968550026416779
Cape Verde,CPV,1979,1.24068999290466
Cape Verde,CPV,1980,0.786499977111816
Cape Verde,CPV,1981,0.845929980278015
Cape Verde,CPV,1982,0.9205399751663209
Cape Verde,CPV,1983,0.785340011119843
Cape Verde,CPV,1984,0.917680025100708
Cape Verde,CPV,1985,0.8704699873924259
Cape Verde,CPV,1986,0.974560022354126
Cape Verde,CPV,1987,0.9772999882698059
Cape Verde,CPV,1988,0.9862200021743771
Cape Verde,CPV,1990,0.9735199809074399
Cape Verde,CPV,1994,0.952679991722107
Cape Verde,CPV,1998,1.04384994506836
Cape Verde,CPV,2000,1.04367995262146
Cape Verde,CPV,2001,1.03222000598907
Cape Verde,CPV,2002,1.02163994312286
Cape Verde,CPV,2003,1.05256998538971
Cape Verde,CPV,2004,1.01733005046844
Cape Verde,CPV,2005,1.0937099456787098
Cape Verde,CPV,2006,1.08038997650146
Cape Verde,CPV,2007,1.0627800226211501
Cape Verde,CPV,2008,1.05681002140045
Cape Verde,CPV,2009,1.0053000450134302
Cape Verde,CPV,2010,0.990970015525818
Cape Verde,CPV,2011,1.04596996307373
Cape Verde,CPV,2012,1.00571000576019
Cape Verde,CPV,2013,1.0016399621963499
Cape Verde,CPV,2014,0.968110024929047
Central African Republic,CAF,1971,0.24934999644756303
Central African Republic,CAF,1972,0.331099987030029
Central African Republic,CAF,1973,0.314170002937317
Central African Republic,CAF,1974,0.338669985532761
Central African Republic,CAF,1975,0.308820009231567
Central African Republic,CAF,1976,0.428270012140274
Central African Republic,CAF,1978,0.31332999467849704
Central African Republic,CAF,1981,0.4307000041008
Central African Republic,CAF,1982,0.42217999696731606
Central African Republic,CAF,1983,0.40990000963211104
Central African Republic,CAF,1986,0.548200011253357
Central African Republic,CAF,1987,0.533800005912781
Central African Republic,CAF,1988,0.5462899804115301
Central African Republic,CAF,1989,0.501309990882874
Central African Republic,CAF,1990,0.44922000169754
Central African Republic,CAF,1991,0.527499973773956
Central African Republic,CAF,1992,0.51104998588562
Central African Republic,CAF,2004,0.5734400153160101
Central African Republic,CAF,2005,0.58815997838974
Central African Republic,CAF,2006,0.622609972953796
